timestamp,datetime,total_buy_qty,total_sell_qty,ltp,open,high,low,close,volume,change_percent,top_bid,top_ask,mid_price,spread,spread_bps,bid_drift,ask_drift,flow_imbalance,bid_volatility,ask_volatility,price_pressure
1748934750,2025-06-03 12:42:30,477525,1379625,24760,24835,24929,24700,24826.3,4668750,-0.27,24755.1,24759.7,24757.4,4.600000000002183,1.8580303262871636,3075.0,14100.0,-11025.0,0,0,-110250000.0
1748934753,2025-06-03 12:42:33,481125,1379850,24756.1,24835,24929,24700,24826.3,4668900,-0.28,24756,24761.9,24758.95,5.900000000001455,2.3829766609656122,1200.0,75.0,1125.0,0,0,11250000.0
1748934755,2025-06-03 12:42:35,479925,1379925,24756.1,24835,24929,24700,24826.3,4668900,-0.28,24756,24761.9,24758.95,5.900000000001455,2.3829766609656122,-600.0,37.5,-637.5,0,0,-6375000.0
1748934757,2025-06-03 12:42:37,477300,1379925,24756.1,24835,24929,24700,24826.3,4668900,-0.28,24755.2,24761.4,24758.300000000003,6.200000000000728,2.5042107091362196,-1312.5,0.0,-1312.5,2679.3481016844376,6062.719068206938,-0.15013611305879468
1748934759,2025-06-03 12:42:39,475950,1379100,24756.2,24835,24929,24700,24826.3,4668900,-0.28,24756.2,24761.9,24759.050000000003,5.700000000000728,2.3021884926928644,-675.0,-412.5,-262.5,2371.337636756942,408.64677595693814,-0.09442498647006557
1748934761,2025-06-03 12:42:41,471450,1380375,24756.2,24835,24929,24700,24826.3,4669050,-0.28,24756,24762,24759.0,6,2.423361201987156,-2250.0,637.5,-2887.5,1323.0380521738593,748.8272080393447,-1.393671642689592
1748934763,2025-06-03 12:42:43,470850,1379700,24756.2,24835,24929,24700,24826.3,4669050,-0.28,24756.1,24758.3,24757.199999999997,2.2000000000007276,0.8886303782336968,-300.0,-337.5,37.5,1477.685584791298,829.0384113537804,0.016256820684653516
1748934765,2025-06-03 12:42:45,468150,1379325,24756.2,24835,24929,24700,24826.3,4669050,-0.28,24756.1,24758.4,24757.25,2.3000000000029104,0.9290207918904202,-1350.0,-187.5,-1162.5,1482.5548050578097,838.5254915624212,-0.5008443489043888
1748934767,2025-06-03 12:42:47,480600,1377450,24758.6,24835,24929,24700,24826.3,4669050,-0.27,24756.1,24758.6,24757.35,2.5,1.009801129765504,6225.0,-937.5,7162.5,6661.397657398934,1124.3748262923712,0.9199472400469465
1748934769,2025-06-03 12:42:49,477825,1378200,24756.1,24835,24929,24700,24826.3,4669125,-0.28,24756.1,24758.6,24757.35,2.5,1.009801129765504,-1387.5,375.0,-1762.5,6328.368050888002,934.3070627475745,-0.24267917098797556
1748934771,2025-06-03 12:42:51,476925,1378800,24756.2,24835,24929,24700,24826.3,4669575,-0.28,24756.2,24758.3,24757.25,2.099999999998545,0.8482363752026355,-450.0,300.0,-750.0,6355.641563799834,1045.9744260736015,-0.1013292220095172
1748934773,2025-06-03 12:42:53,474150,1377825,24758.3,24835,24929,24700,24826.3,4669650,-0.27,24756.2,24758.5,24757.35,2.2999999999992724,0.9290170393839697,-1387.5,-487.5,-900.0,6368.15809320089,1098.4363886907606,-0.12053687797416025
1748934776,2025-06-03 12:42:56,481500,1378950,24758.3,24835,24929,24700,24826.3,4669650,-0.27,24756.2,24758,24757.1,1.7999999999992724,0.7270641553329237,2450.0,375.0,2075.0,4184.233800829012,802.5350459637261,0.4161010911352821
1748934777,2025-06-03 12:42:57,481725,1378500,24758.3,24835,24929,24700,24826.3,4669650,-0.27,24756.2,24758,24757.1,1.7999999999992724,0.7270641553329237,225.0,-450.0,675.0,3833.4465562989135,830.0978857941996,0.1447396918604413
1748934779,2025-06-03 12:42:59,478350,1380450,24758,24835,24929,24700,24826.3,4669725,-0.28,24756.2,24758.6,24757.4,2.399999999997817,0.9694071267571785,-1687.5,975.0,-2662.5,4261.945528452939,1176.926611985641,-0.48953163124591087
1748934781,2025-06-03 12:43:01,477450,1379025,24756.2,24835,24929,24700,24826.3,4669800,-0.28,24756.2,24758.6,24757.4,2.399999999997817,0.9694071267571785,-450.0,-712.5,262.5,3985.9518938391616,1317.3126052687721,0.04949781311008983
1748934783,2025-06-03 12:43:03,476475,1371975,24756.2,24835,24929,24700,24826.3,4669800,-0.28,24756.2,24758.5,24757.35,2.2999999999992724,0.9290170393839697,-487.5,-3525.0,3037.5,1312.3660645947837,3300.585885490635,0.658472051523656
1748934785,2025-06-03 12:43:05,470925,1378200,24756.2,24835,24929,24700,24826.3,4669875,-0.28,24756.2,24758.5,24757.35,2.2999999999992724,0.9290170393839697,-2775.0,3112.5,-5887.5,1923.1322107437127,4854.476027338069,-0.8686692571064526
1748934787,2025-06-03 12:43:07,473325,1379775,24757,24835,24929,24700,24826.3,4670700,-0.28,24756.2,24756.4,24756.300000000003,0.2000000000007276,0.08078751671321141,1200.0,787.5,412.5,2828.8897446701594,4817.947403978172,0.053943870725496904
1748934790,2025-06-03 12:43:10,471300,1380150,24750.1,24835,24929,24700,24826.3,4670925,-0.31,24756.2,24757.9,24757.050000000003,1.7000000000007276,0.6866730890799702,-675.0,125.0,-800.0,2835.4067168573893,4763.34884167641,-0.10528039536335902
1748934791,2025-06-03 12:43:11,464550,1381125,24755.5,24835,24929,24700,24826.3,4672050,-0.29,24750,24755.5,24752.75,5.5,2.2219753360737697,-6750.0,975.0,-7725.0,3559.291318155905,2312.567566580488,-1.3155969889741486
1748934793,2025-06-03 12:43:13,476550,1379325,24755.5,24835,24929,24700,24826.3,4672125,-0.29,24750.1,24757.1,24753.6,7.0,2.827871501518971,6000.0,-900.0,6900.0,6919.410537574715,1274.3104753159648,0.8421082320149577
1748934795,2025-06-03 12:43:15,477525,1380900,24755.5,24835,24929,24700,24826.3,4672125,-0.29,24750.7,24757.2,24753.95,6.5,2.6258435522411574,487.5,787.5,-300.0,6895.718780518822,1274.3104753159648,-0.03671957430431374
1748934797,2025-06-03 12:43:17,475125,1380075,24755.5,24835,24929,24700,24826.3,4672125,-0.29,24750.7,24757.2,24753.95,6.5,2.6258435522411574,-1200.0,-412.5,-787.5,6939.29875329633,1355.5873957439999,-0.09493801076429581
1748934800,2025-06-03 12:43:20,480075,1370775,24751.2,24835,24929,24700,24826.3,4672125,-0.3,24750.8,24756.8,24753.8,6.0,2.423870274462911,1650.0,-3100.0,4750.0,5360.893553084225,4065.422026063223,0.5039084369418879
1748934802,2025-06-03 12:43:22,480075,1380000,24757.2,24835,24929,24700,24826.3,4672350,-0.28,24750.6,24757.7,24754.15,7.100000000002183,2.8682059371871715,0.0,4612.5,-4612.5,2650.7885029741624,6607.532987999379,-0.4982004518504721
1748934804,2025-06-03 12:43:24,474975,1384650,24750,24835,24929,24700,24826.3,4672950,-0.31,24751,24754.2,24752.6,3.2000000000007276,1.292793484321133,-2550.0,2325.0,-4875.0,3696.1762336230668,6898.878985023582,-0.4601202970049905
1748934806,2025-06-03 12:43:26,472650,1380450,24751,24835,24929,24700,24826.3,4673025,-0.3,24748.1,24754.4,24751.25,6.30000000000291,2.545325993637861,-1162.5,-2100.0,937.5,3687.367582368213,7259.785960171278,0.08563869939277854
1748934808,2025-06-03 12:43:28,479775,1382475,24753.3,24835,24929,24700,24826.3,4673100,-0.29,24748.1,24753.3,24750.699999999997,5.200000000000728,2.100950680183077,3562.5,1012.5,2550.0,4532.07320108579,4853.896630543341,0.2716820977027564
1748934810,2025-06-03 12:43:30,481575,1377075,24753.3,24835,24929,24700,24826.3,4673175,-0.29,24749,24753.5,24751.25,4.5,1.818089995454775,900.0,-2700.0,3600.0,4605.940457713278,4194.76515284229,0.40905810492926264
1748934812,2025-06-03 12:43:32,476625,1374750,24756.7,24835,24929,24700,24826.3,4673175,-0.28,24750.4,24756.7,24753.550000000003,6.299999999999272,2.5450894922139535,-2475.0,-1162.5,-1312.5,4561.609502138472,2819.740679566119,-0.17781299490056196
1748934814,2025-06-03 12:43:34,477975,1380750,24750.3,24835,24929,24700,24826.3,4673250,-0.31,24750.4,24753.5,24751.95,3.099999999998545,1.2524265764913654,675.0,3000.0,-2325.0,4279.0687874232635,4319.830725850262,-0.27038343329547176
1748934816,2025-06-03 12:43:36,476550,1378500,24750.1,24835,24929,24700,24826.3,4673475,-0.31,24750.1,24755.5,24752.8,5.400000000001455,2.1815713777841115,-712.5,-1125.0,412.5,2692.372037349222,4233.142117564682,0.05956236386450526
1748934818,2025-06-03 12:43:38,475425,1326900,24752.5,24835,24929,24700,24826.3,4673775,-0.3,24752.5,24757,24754.75,4.5,1.8178329411527079,-562.5,-25800.0,25237.5,2245.3076069884055,22801.56501618913,1.007610821475771
1748934820,2025-06-03 12:43:40,476025,1381650,24751.3,24835,24929,24700,24826.3,4673850,-0.3,24751.3,24758.1,24754.699999999997,6.799999999999272,2.7469531038547315,300.0,27375.0,-27075.0,1160.684065540662,37713.666289556095,-0.6964746595901061
1748934822,2025-06-03 12:43:42,479625,1379775,24751.3,24835,24929,24700,24826.3,4673850,-0.3,24751.4,24757.8,24754.6,6.399999999997817,2.5853780711454912,1800.0,-937.5,2737.5,1995.9725073256895,37644.59778225157,0.06905803758867642
